# 2018-03-29
geneSymbol	Estimate	Std..Error	t.value	CI_2.5	CI_97.5	pvalue	up_pval	up_padj	down_padj	up_rank	down_rank	chisq	chi_df	GSE48622_intercept	GSE64398_intercept	GSE63617_intercept	GSE36237_intercept	GSE48622_FE_Disease	GSE64398_FE_Disease	GSE63617_FE_Disease	GSE36237_FE_Disease	FE_Gender	Gender	ME_model
Mphosph9	0.0980258646177612	0.0499179307959097	1.9637405448263	-0.00173952405121657	0.197835601160443	0.0539723703283524	0.0269861851641762	0.687554946465107	0.999999986162125	416	10463	3.71355351990562	1	8.88376533542206	NA	6.50209587966294	9.2853450982021	0.0980258646177612	NA	0.0980258646177612	0.0980258646177612	NA	F	random_intercept
Mrpl45	0.0952528848859514	0.0490633476495346	1.94142653221208	-0.00165172799404264	0.192160210663047	0.0539730325770006	0.0269865162885003	0.687554946465107	0.999999986162125	417	10462	3.7135330370296	1	9.35858590595502	6.06521988236201	10.9650304897625	9.78160942651875	0.0952528848859514	0.0952528848859514	0.0952528848859514	0.0952528848859514	NA	F	random_intercept
Tox	0.159266820557861	0.081202006582429	1.96136557778517	-0.00287148432889472	0.321405126059444	0.0540450646788944	0.0270225323394472	0.687554946465107	0.999999986162125	418	10461	3.71130672382801	1	6.36065725091349	NA	6.36065725091349	6.36065725091349	0.159266820557861	NA	0.159266820557861	0.159266820557861	NA	F	random_intercept
Dis3l	0.0531487006561344	0.0273931271445787	1.94022027407166	-0.000959937458198137	0.107250018147495	0.0541404452912352	0.0270702226456176	0.687554946465107	0.999999986162125	419	10460	3.70836360532755	1	6.73732079529248	10.3159498141149	9.54852622792929	6.8678299171195	0.0531487006561344	0.0531487006561344	0.0531487006561344	0.0531487006561344	NA	F	random_intercept
Usp20	0.0488182292893597	0.0251622507594808	1.94013761948404	-0.000886507012888374	0.0985117634553753	0.0541630700995004	0.0270815350497502	0.687554946465107	0.999999986162125	420	10459	3.70766628746415	1	9.17796514170114	11.5370525245591	12.145874891495	10.1123718168923	0.0488182292893597	0.0488182292893597	0.0488182292893597	0.0488182292893597	NA	F	random_intercept
Slc52a2	0.0719279963012248	0.0370795310223536	1.93983025993135	-0.00133517864204773	0.145149896946476	0.0542563056203848	0.0271281528101924	0.687554946465107	0.999999986162125	421	10458	3.70479593401059	1	7.21712273268718	8.94566703261547	7.92106971204576	7.86186124623065	0.0719279963012248	0.0719279963012248	0.0719279963012248	0.0719279963012248	NA	F	random_intercept
Traf4	0.0961164157280402	0.0495884454146716	1.93828249553478	-0.00182364696600169	0.194062207523803	0.0543533960042119	0.0271766980021059	0.687554946465107	0.999999986162125	422	10457	3.7018124544765	1	7.67944915853867	8.1556136856627	8.16012970242734	6.49111647366156	0.0961164157280402	0.0961164157280402	0.0961164157280402	0.0961164157280402	NA	F	random_intercept
Sf3a2	0.0777934212772795	0.0401372895433647	1.93818322468514	-0.0014784364726787	0.157074017018433	0.0543607903610071	0.0271803951805035	0.687554946465107	0.999999986162125	423	10456	3.70158546558669	1	10.6971264394431	6.68317706635774	5.18148710708642	11.0823858831392	0.0777934212772795	0.0777934212772795	0.0777934212772795	0.0777934212772795	NA	F	random_intercept
Klhl17	0.0482571828272006	0.0248946191766353	1.9384583666374	-0.000917753334950863	0.0974228679288747	0.0543632356931465	0.0271816178465732	0.687554946465107	0.999999986162125	424	10455	3.70151040699689	1	9.10319768684481	11.2137899086416	10.7199740912603	9.04723017467684	0.0482571828272006	0.0482571828272006	0.0482571828272006	0.0482571828272006	NA	F	random_intercept
Phyhd1	0.0701332896084841	0.0362042296396323	1.9371573516844	-0.00138240973321063	0.141634518150878	0.0545249494235933	0.0272624747117966	0.687554946465107	0.999999986162125	425	10454	3.69655458831246	1	7.37078166617732	8.51776196487214	10.7601979112438	7.73684448290074	0.0701332896084841	0.0701332896084841	0.0701332896084841	0.0701332896084841	NA	F	random_intercept
Akna	0.0861630647377169	0.044473805039897	1.93738909140832	-0.00171262828994956	0.173985745010723	0.0545626845575575	0.0272813422787787	0.687554946465107	0.999999986162125	426	10453	3.69540041295921	1	5.24948468926012	6.47003177957026	5.76861484657782	5.29338428750897	0.0861630647377169	0.0861630647377169	0.0861630647377169	0.0861630647377169	NA	F	random_intercept
Npas4	0.197654934866981	0.102081887539104	1.93623902958561	-0.00399298314101008	0.399256321121706	0.054639573214287	0.0273197866071435	0.687554946465107	0.999999986162125	427	10452	3.69305129493432	1	6.36024770220879	8.20704190427744	6.26957026502325	5.77510469807858	0.197654934866981	0.197654934866981	0.197654934866981	0.197654934866981	NA	F	random_intercept
Ifngr1	0.0617193916675379	0.031887360233749	1.93554409067124	-0.00126650168773547	0.124696804289972	0.0547141441397356	0.0273570720698678	0.687554946465107	0.999999986162125	428	10451	3.69077633317217	1	7.62744090173082	8.14068632801873	10.2265904728448	7.28788343506842	0.0617193916675379	0.0617193916675379	0.0617193916675379	0.0617193916675379	NA	F	random_intercept
Fer	0.0710017634532148	0.036687260844073	1.93532473724283	-0.00146104786883827	0.143462362000914	0.0547277993148617	0.0273638996574308	0.687554946465107	0.999999986162125	429	10450	3.69036010590047	1	6.82458426056215	8.1391265909041	5.34426531875961	7.57610320994558	0.0710017634532148	0.0710017634532148	0.0710017634532148	0.0710017634532148	NA	F	random_intercept
Rpp14	0.0546952750385667	0.0282630225819441	1.93522383814351	-0.0011280330753915	0.110517603747365	0.0547386647171247	0.0273693323585623	0.687554946465107	0.999999986162125	430	10449	3.69002899312366	1	9.52371783964898	11.0516020336815	9.07610364242697	8.82600179534899	0.0546952750385667	0.0546952750385667	0.0546952750385667	0.0546952750385667	NA	F	random_intercept
Sugp1	0.0528270964994282	0.0272952172698762	1.93539754518568	-0.00109464101586574	0.106731060558938	0.0547606404930562	0.0273803202465281	0.687554946465107	0.999999986162125	431	10448	3.6893595151914	1	10.107123454611	11.4664736579646	11.6383482095212	10.2370903438215	0.0528270964994282	0.0528270964994282	0.0528270964994282	0.0528270964994282	NA	F	random_intercept
Zic4	0.261979530076334	0.135340165851388	1.93571160806765	-0.00549855450253551	0.52923092830407	0.0548225071983568	0.0274112535991784	0.687554946465107	0.999999986162125	432	10447	3.68747631396099	1	5.70102429371875	6.30796111581105	6.00193181126355	5.35283827700495	0.261979530076334	0.261979530076334	0.261979530076334	0.261979530076334	NA	F	random_intercept
Aldh3b1	0.0854397880058244	0.0441837668952111	1.93373707154618	-0.00183960661496083	0.172699212450848	0.0549503896386412	0.0274751948193206	0.687554946465107	0.999999986162125	433	10446	3.68359074742907	1	6.03527264714203	8.53065195172177	8.39281085448352	5.73116168277212	0.0854397880058244	0.0854397880058244	0.0854397880058244	0.0854397880058244	NA	F	random_intercept
Mri1	0.174433227681736	0.0880366911211275	1.98136964781806	-0.0039055519487756	0.350787424703514	0.0550029537971431	0.0275014768985716	0.687554946465107	0.999999986162125	434	10445	3.68199642269	1	7.36399350502298	NA	7.65686310809252	7.45840754497076	0.174433227681736	NA	0.174433227681736	0.174433227681736	NA	F	random_intercept
Tbc1d2b	0.0766172077710115	0.039648510681068	1.93241073762692	-0.00170224919428134	0.154920391358399	0.0551113125708375	0.0275556562854188	0.687554946465107	0.999999986162125	435	10444	3.67871488120004	1	6.48548421275513	8.4467465197316	6.23883673310452	6.89104061404131	0.0766172077710115	0.0766172077710115	0.0766172077710115	0.0766172077710115	NA	F	random_intercept
Lrrc3	0.123756240649909	0.0640928910699421	1.93088872391259	-0.00280750374606303	0.250377014686594	0.0552234915654216	0.0276117457827108	0.687554946465107	0.999999986162125	436	10443	3.67532484690236	1	6.41756501801798	6.67238449367842	6.13642978081468	6.23451899444013	0.123756240649909	0.123756240649909	0.123756240649909	0.123756240649909	NA	F	random_intercept
Kyat1	0.0587794833427613	0.0304358993777639	1.93125501609803	-0.0013386446565273	0.118890857792696	0.0552420503043301	0.0276210251521651	0.687554946465107	0.999999986162125	437	10442	3.6747647082464	1	6.33703385612093	9.76910784213466	8.28159100670472	5.82469229026709	0.0587794833427613	0.0587794833427613	0.0587794833427613	0.0587794833427613	NA	F	random_intercept
Supt16	0.137551280136608	0.0705055648484949	1.95092799316172	-0.00335100622583693	0.278536677661806	0.0554846923452719	0.0277423461726359	0.688998268643685	0.999999986162125	438	10441	3.66745960664633	1	10.2686582969361	NA	7.67431896280158	10.6785164919378	0.137551280136608	NA	0.137551280136608	0.137551280136608	NA	F	random_intercept
Phlpp2	0.0839878945078016	0.0431225167799879	1.94765752973811	-0.00229285054545222	0.170134398448311	0.0561544958944374	0.0280772479472187	0.692534362083861	0.999999986162125	439	10440	3.64746870116695	1	8.74003212390044	NA	9.95268225464533	8.98964483028325	0.0839878945078016	NA	0.0839878945078016	0.0839878945078016	NA	F	random_intercept
Ift22	0.0807618494351268	0.041990559667905	1.9233334843321	-0.00215719504566322	0.163731894872793	0.0561709992026623	0.0280854996013311	0.692534362083861	0.999999986162125	440	10439	3.64697934304982	1	9.95770096904464	9.59537877654803	8.37265612689655	9.34495428928716	0.0807618494351268	0.0807618494351268	0.0807618494351268	0.0807618494351268	NA	F	random_intercept
Zfp202	0.057546942813492	0.0299393669506819	1.9221162193672	-0.00158594659058803	0.116681592065125	0.0563697145099718	0.0281848572549859	0.692534362083861	0.999999986162125	441	10438	3.64109896098601	1	6.54059718996941	7.66873720846857	5.77987765188554	6.02389551529755	0.057546942813492	0.057546942813492	0.057546942813492	0.057546942813492	NA	F	random_intercept
AW209491	0.10220391457724	0.0526535919505346	1.94106253326944	-0.00295896406854443	0.207617023963758	0.0565488863832075	0.0282744431916038	0.692534362083861	0.999999986162125	442	10437	3.63581573530379	1	10.0010706824008	NA	8.61145830277947	9.23511471678206	0.10220391457724	NA	0.10220391457724	0.10220391457724	NA	F	random_intercept
Ifrd2	0.108787120916229	0.0566153930235422	1.92151136124751	-0.00308717293949919	0.220584431771079	0.0565611154371977	0.0282805577185989	0.692534362083861	0.999999986162125	443	10436	3.6354557860701	1	6.23691752949394	6.3117445789022	7.59274892974418	6.62305644912637	0.108787120916229	0.108787120916229	0.108787120916229	0.108787120916229	NA	F	random_intercept
Sln	0.291959574247452	0.151923792851428	1.92175016676269	-0.00834182489132729	0.591956117293988	0.0566058793582129	0.0283029396791064	0.692534362083861	0.999999986162125	444	10435	3.63413891166113	1	5.42802130128942	7.27234051542531	7.71504835372716	5.3609611781724	0.291959574247452	0.291959574247452	0.291959574247452	0.291959574247452	NA	F	random_intercept
P2ry1	0.126077930640436	0.0656651514034613	1.9200127913478	-0.00366487167326664	0.255748850081972	0.0567249914626991	0.0283624957313495	0.692534362083861	0.999999986162125	445	10434	3.6306402228509	1	4.7206168637386	7.04055021418477	6.70368573076017	5.00310207944182	0.126077930640436	0.126077930640436	0.126077930640436	0.126077930640436	NA	F	random_intercept
Pklr	0.102747077631575	0.0535570288900583	1.91846112006127	-0.0030256758141008	0.208538517351433	0.0568175382192072	0.0284087691096036	0.692534362083861	0.999999986162125	446	10433	3.62792721853609	1	6.41416021003862	6.35458931888165	5.10371878851554	6.99296083194958	0.102747077631575	0.102747077631575	0.102747077631575	0.102747077631575	NA	F	random_intercept
Afmid	0.083928059726879	0.0437643055368938	1.91772858491098	-0.00252449037349766	0.170357568544833	0.0569658166061511	0.0284829083030755	0.692534362083861	0.999999986162125	447	10432	3.62359020691284	1	5.21699332155995	6.6711872696984	5.30551878877003	5.07987508594333	0.083928059726879	0.083928059726879	0.083928059726879	0.083928059726879	NA	F	random_intercept
Ciao1	0.0582523874232435	0.0303919821694873	1.91670247430348	-0.00177067757777194	0.118285776543832	0.0570427273788508	0.0285213636894254	0.692534362083861	0.999999986162125	448	10431	3.62134535230891	1	10.5940479683623	8.51718228137458	10.2379919755806	10.6715768880487	0.0582523874232435	0.0582523874232435	0.0582523874232435	0.0582523874232435	NA	F	random_intercept
Dyrk2	0.114813896734918	0.0597795289766092	1.92062230500081	-0.0035748899505363	0.233025982992739	0.0571922261933463	0.0285961130966732	0.692715023633432	0.999999986162125	449	10430	3.6169909926746	1	5.56146953952935	6.63121263358756	NA	6.69097013740339	0.114813896734918	0.114813896734918	NA	0.114813896734918	NA	F	random_intercept
Tagln3	0.0523232123624124	0.0273312116176873	1.91441247077944	-0.00167073097366434	0.106297519598129	0.0574056517303823	0.0287028258651912	0.692715023633432	0.999999986162125	450	10429	3.61079557450587	1	11.7339582789331	12.6734951692553	11.6439262645943	12.0685920493326	0.0523232123624124	0.0523232123624124	0.0523232123624124	0.0523232123624124	NA	F	random_intercept
Smarce1	0.0511314010075996	0.0267341756066056	1.91258566413268	-0.00167670727578193	0.103930479467258	0.057611500837285	0.0288057504186425	0.692715023633432	0.999999986162125	451	10428	3.6048432163191	1	9.48416980666	10.5925749816025	11.0211261520124	9.02048900126685	0.0511314010075996	0.0511314010075996	0.0511314010075996	0.0511314010075996	NA	F	random_intercept
Reep6	0.0748415415150649	0.0391288492173497	1.9126946744419	-0.00245525065312982	0.152116246710084	0.0576143663835799	0.0288071831917899	0.692715023633432	0.999999986162125	452	10427	3.60476051530364	1	6.22210626096794	8.51785654335523	7.13875779733766	6.31431989945249	0.0748415415150649	0.0748415415150649	0.0748415415150649	0.0748415415150649	NA	F	random_intercept
Tspan6	0.081827819555997	0.0428103650386212	1.91140205139985	-0.00271074841994503	0.16641481975223	0.0576944117863476	0.0288472058931738	0.692715023633432	0.999999986162125	453	10426	3.60245213092844	1	9.80648219389753	9.77932781885772	8.68973078388746	8.48943308824962	0.081827819555997	0.081827819555997	0.081827819555997	0.081827819555997	NA	F	random_intercept
Col4a2	0.0806372672470463	0.0422670515380551	1.90780440822669	-0.00284592174737811	0.164118738363372	0.0582094968827694	0.0291047484413847	0.695512971799148	0.999999986162125	454	10425	3.58767877715897	1	8.72998272869003	10.2761761013176	8.04328133648871	8.21140477936293	0.0806372672470463	0.0806372672470463	0.0806372672470463	0.0806372672470463	NA	F	random_intercept
Arhgdig	0.081281622231129	0.0426652684332802	1.90510045327001	-0.00297551405862791	0.165564759707879	0.0585260663560681	0.029263033178034	0.695512971799148	0.999999986162125	455	10424	3.57866787199222	1	11.2581381769773	11.6632237924023	10.7699111295686	10.9257743232366	0.081281622231129	0.081281622231129	0.081281622231129	0.081281622231129	NA	F	random_intercept
Ccdc9	0.0754603346277002	0.0396019869119664	1.90546839974079	-0.0027826878338923	0.153663904527724	0.0585868880451461	0.029293444022573	0.695512971799148	0.999999986162125	456	10423	3.57694256149473	1	6.66161544151111	7.45199865405917	6.53019189401659	6.90060395696889	0.0754603346277002	0.0754603346277002	0.0754603346277002	0.0754603346277002	NA	F	random_intercept
Vti1a	0.0436728145489896	0.0229247097824522	1.90505419538262	-0.00161268339858513	0.0889469353972597	0.0585998967001014	0.0292999483500507	0.695512971799148	0.999999986162125	457	10422	3.57657379599183	1	8.36986983481232	10.0509340362164	10.8360023732961	9.1093075551099	0.0436728145489896	0.0436728145489896	0.0436728145489896	0.0436728145489896	NA	F	random_intercept
Prc1	0.112658466629908	0.0591645424791708	1.90415512246325	-0.00420068342693669	0.229512163759266	0.058687411509658	0.029343705754829	0.695512971799148	0.999999986162125	458	10421	3.57409521109328	1	5.94899968604735	7.17577441552436	5.7925466014412	5.19972962763069	0.112658466629908	0.112658466629908	0.112658466629908	0.112658466629908	NA	F	random_intercept
Lrrc61	0.0795010029805094	0.0412874346507852	1.9255495928226	-0.00307970772140981	0.161997201165378	0.0588178119287234	0.0294089059643617	0.695512971799148	0.999999986162125	459	10420	3.57040930223584	1	6.90567489332698	NA	6.8576992371821	8.02779331465258	0.0795010029805094	NA	0.0795010029805094	0.0795010029805094	NA	F	random_intercept
6820408C15Rik	0.100837816650915	0.0529857982641883	1.90311026641772	-0.00382452827013722	0.205481425131683	0.0588407780039826	0.0294203890019913	0.695512971799148	0.999999986162125	460	10419	3.56976104085794	1	5.89209076069123	6.57974971370774	5.36122548678884	6.13984915040606	0.100837816650915	0.100837816650915	0.100837816650915	0.100837816650915	NA	F	random_intercept
Mocs3	0.0731111088757738	0.0380094193254104	1.92349975804279	-0.00289310717740176	0.149072317083207	0.0590155888159939	0.0295077944079969	0.695512971799148	0.999999986162125	461	10418	3.5648354684078	1	6.19331208406164	NA	9.28419792677576	6.91958617997809	0.0731111088757738	NA	0.0731111088757738	0.0731111088757738	NA	F	random_intercept
