#2018-03-29
#
##-------------------------------#
### GENERAL INFO
##-------------------------------#
#Annotation file is /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results///platforms//GPL1261
#No probes removed from annotation.
#Expression data file: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/GEO_data/normalized_matrix//GSE48622_RMA_normalized.data.tsv
#No probes removed due to missing value.
#
#number of rows: 45101
#number of samples: 16
#Factor: Genotype (4 levels): APLP2_KO: n=4, APP_KO: n=4, N_dC_KO: n=4, WT: n=4
#Factor: OrganismPart (1 levels): Hippocampus: n=16
#Factor: Gender (1 levels): M: n=16
#Factor: Timepoint (1 levels): 2_months: n=16
#
#
### Model test for factor: Genotype
#p-value: 0.00185810259124436; Statistic: 10.6778138012394; Expected: 7.10935249061018; Std.dev: 1.0210957622975; #Cov: 45101
##-------------------------------#
### Sample Outliers
##-------------------------------#
#Sample outlier defined by 2 sd away from mean sample to sample correlation. 
#No outliers detected
##-------------------------------#
### LIMMA DE ANALYSIS
##-------------------------------#
#2018-03-29----Dataset: GSE48622
#Imported R objects: /home/omancarci/git repos/forks/AlzMouseModelMeta/files_results//AD_mouse_model_project/data_and_QC/all_data/explore_data/analysis_mode/GSE48622/results/GSE48622_objects.Rdata
#
#
##-------------------------------#
# MODEL INFO
##-------------------------------#
#Factors for limma analysis: Genotype
#Model: model.matrix( ~ Genotype, data = array_design)
#16 samples, 45101 probes
#coefficients: (Intercept), GenotypeAPLP2_KO, GenotypeAPP_KO, GenotypeN_dC_KO
#q value threshold:0.1
#Factor: Genotype; baseline: WT, coefficient: GenotypeN_dC_KO
#  DE genes: 254, up: 58, down: 196
#GSE48622_N_dC_KO: original input has 45101 probesets; mapped probesets: 29960; probes mapped to multiple genes to be removed (except for insulin): 631; genes with multiple probesets are BH corrected. New data has 17681 genes.
GSE48622_N_dC_KO	GeneSymbols
0.869660803160624	Ppnr
0.869679923703267	Gga2
0.869737543836354	Tnrc6a
0.869746723988498	Pbx4
0.86977235996855	Tnfaip1
0.869773934338283	Arhgap22
0.869831869312009	Ttc13
0.869924236104433	Gsx1
0.869924574998656	Rab11fip4os1
0.869962574991253	Rnf151
0.869972434508537	Ap3s1
0.870025614164572	LOC100125594
0.870114382163515	Pilra
0.870139060689664	Krtap11-1
0.87015129782036	Slc7a7
0.870152529429052	Il9
0.870170165619164	Rbm3os
0.870187633664948	Suv39h2
0.870193078367673	Smarcc1
0.870293572533118	Cltc
0.870311707596964	Reg4
0.870415292367769	Fam134c
0.870437945531401	Fbxo24
0.870608442781613	Ndufb5
0.87064032918016	4930546C10Rik
0.870668906056048	Mapk10
0.870678755975032	Gale
0.870781382972227	Cspg4
0.870858471447713	D730005E14Rik
0.870860309088568	Lyrm9
0.870928858809271	Mst1r
0.870951148038922	Lifr
0.871000191967655	Apba2
0.871099906632111	Armc2
0.871114810791639	Ahnak2
0.87122742196429	1700015F17Rik
0.871286331087006	Slc18a2
0.871316570135273	Gmeb1
0.871324908433178	Ablim1
0.87137073310814	Nol9
0.871519382268983	Malat1
0.871589019442026	Jak3
0.871618953843659	Vit
0.871772920434243	Art1
0.87185588386818	Selenoh
0.871890239215998	Bicd1
0.871964841837455	Rhd
0.871982223461259	Rpap3
0.871989409629111	5830444B04Rik
0.872113786992318	Scrt1
0.872114915809651	Naa40
0.87212554208677	Cd226
0.872129301173975	Cog1
0.872200897971749	Gabrq
0.872350726771675	Angel2
0.872378133332892	Adgrb3
0.872450678881583	Rwdd3
0.872503071401046	Sppl2b
0.872590720985892	Chrnd
0.872731490200412	Alb
0.872741057706138	Prkacb
0.872795340598973	Shprh
0.872819192041531	Arhgef33
0.872874548189809	4921508D12Rik
0.872927195266883	Lipf
0.872960862552387	March6
0.873139587188556	Nsd1
0.873163309968441	Tnfrsf18
0.873220406555297	2410089E03Rik
0.873235779844064	Med24
0.873261124081622	Lrrc8e
0.873301514554122	Osbpl7
0.873329139224931	Wnt1
0.873402483429234	Gp1bb
0.873497394043398	Krt28
0.873625092697608	Alg2
0.873640361257119	Notum
0.873672839988328	Soga3
0.873677266711371	Ppp5c
0.873694990576198	Lgals8
0.873786169285972	Myoz2
0.873834906261132	Mcm7
0.873859555962212	Pnck
0.873965513948617	Cpne7
0.873972447501808	Nthl1
0.874027261285544	Syt1
0.87411597937321	Cyp2j5
0.874122669020588	Mynn
0.874132199830053	Arg2
0.874141929735935	Mrgprf
0.874143296350925	Slc27a4
0.874200161296009	Tubb2a
0.874322051033066	Pax4
0.874365088044523	Rad18
0.874394090002438	Cyp3a16
0.874407777392782	Prrc2b
0.874495613144862	Cryba1
0.874543271972824	Htatip2
0.874553504100953	Vps11
0.874680200030671	Fam163a
0.874706013930087	9230109A22Rik
0.874706234650654	Zbtb48
0.874785328515523	Pde4a
0.874834939779424	Art5
0.874836376605163	Mlycd
0.874842475676921	Fam49b
0.874858088002784	Npepps
0.874873955395587	5730403I07Rik
0.874889014086872	Gart
0.874916249358467	Trmt11
0.874923891701392	Tas1r2
0.874931154277801	Gsc2
0.874964835530181	Mep1a
0.875041270926247	Zfp572
0.875080995690992	Emilin3
0.875123252223523	Foxa2
0.875285941846324	B830017H08Rik
0.875311792805486	Opa3
0.875387796126645	Nrg2
0.875513471178726	Trpm4
0.875593299525976	Ttll9
0.875601831498991	Smg1
0.875649741278789	Emd
0.87567063101712	D630033O11Rik
0.875700002182235	Pamr1
0.875746557267377	1300017J02Rik
0.875839170196129	Ogt
0.875861949877384	Cd177
0.875868249932227	Kpna7
0.875914681996248	Atp1a4
0.876076522001326	Defb19
0.876103326700988	Afdn
0.876149903866822	Sntb1
0.876156710200362	Ly6i
0.876176304434341	1700061F12Rik
0.876226044720617	Lrrn3
0.876232182360885	Cxcr4
0.876236572174574	Nfatc4
0.876293292446419	Kbtbd6
0.876393661438884	Tepp
0.876549790067234	Slc22a19
0.876566798651899	Cox6c
0.876575356688943	H2al3
0.876589507727947	Ccr10
0.876601089053763	Mkrn1
0.876731486956389	Itga2b
0.876735136297033	Camkv
0.876882848154301	Ydjc
0.876969010020767	Gm4814
0.876974315872286	Numbl
0.876982255023058	Lrch3
0.877025491150699	Alppl2
0.877188572015109	4933433G19Rik
0.877322342362724	Dync1i1
0.877342572708174	Kdm4d
0.877345010717462	Zfp783
0.877425926666279	Bdp1
0.877434092727602	Dusp13
0.877471055818257	Pcsk2
0.877489552943932	Tas1r1
0.87765599069386	Cep170b
0.877732487010478	Enah
0.877777201968334	Cox7a2
0.877794698140486	Pcnx2
0.877825994706053	Entpd7
0.877912599184613	Ppl
0.877925345115412	Cox5a
0.877926139193421	Mdh2
0.878019609909754	Kcnc3
0.878108668058567	Gnl3l
0.878110766508024	Rab6a
0.878200236416635	Insl6
0.878376271434209	Polg2
0.878387165754261	2310061N02Rik
0.878400510954892	Hsd17b3
0.87848167382994	Pdxp
0.878523721571989	Fezf2
0.87855623001577	Opcml
0.878559389356852	Xndc1
0.878596957637494	Dnajc22
0.878626652718832	Olfm2
0.878643325416992	Kcns3
0.878648984773285	Ylpm1
0.878663573515289	Chil3
0.878720618212119	Hoxb1
0.878720797375536	Itpripl1
0.878740224355048	Rbmx
0.878749279414791	Krtap15
0.879000941011459	Mmp23
0.879176683033009	Gpatch1
0.879192142667641	Kel
0.879227471245143	Mir9-3hg
0.879243702047141	Hspa4
0.879250308456155	Vat1
0.879358324536037	Gap43
0.879406679391708	G6pc
0.879457395951598	Klhl33
0.879458968633886	Rab3a
0.879467305798903	Sipa1l1
0.879495711605388	Il10
0.879550785984843	Coro2a
0.879576352872586	Zfp983
0.879667363694878	Mylip
0.87976134798951	F10
0.879788957370748	Gadl1
0.879834002355161	Ankrd1
0.8798760252819	Tril
0.880057114906526	Hira
0.880202441623844	Tmem127
0.880277342058013	Ing1
0.880318101148941	Jade2
0.880322479840927	Coq10b
0.880400932908493	Flna
0.880442416487117	Mapre1
0.880462269560731	Igdcc3
0.88056546154431	Dbp
0.880571277161111	9130204L05Rik
0.880597898896007	Btrc
0.880647053104225	Dus3l
0.880759975231196	Sytl3
0.880761820735744	Tex19.2
0.880762403625463	Palb2
0.880791590568962	Armcx1
0.880850754482049	Cd300lg
0.880879902666764	Ext1
0.880922752872414	Nlrp5-ps
0.880931531210029	Pbrm1
0.880973082564057	BC030870
0.881046284028608	Stk40
0.881060457048115	Toporsl
0.881140668572872	Rptoros
0.881161427847267	Hoxa9
0.881261759022191	Grid1
0.881296067254906	Zbtb14
0.881301751019004	Nr4a3
0.881332205536732	Hjurp
0.881358633774861	Nkrf
0.881371751146786	4833423E24Rik
0.881463406608014	Cdh11
0.881551169447574	Abi2
0.881624288651509	Lcn8
0.88165044568232	9230102K24Rik
0.881654068448415	Prkg2
0.881677667641155	Arid4a
0.881682358535677	Sec14l1
0.881703335126816	N4bp3
0.881753686244801	Il17rb
0.881841755910447	Lancl2
0.881965242573484	Ucn
0.882058045478839	Fbxl19
0.882110351648486	Upk1b
0.88215496756809	Zxdc
0.882158888098996	Ints1
0.882210982508494	Klhl13
0.882215674315305	Tex14
0.882218017633447	Hoxd10
0.8822266801252	Kcnj11
0.882374119662799	Smim10l2a
0.882426350756444	1700021F07Rik
0.882465614583117	Tas2r119
0.882493088750619	Vstm2a
0.88249596705857	4930577N17Rik
0.882512757471121	Cfl1
0.882575367064997	Adgrf1
0.882602912272383	Maz
0.88262485490118	Spx
0.882646816322585	A830029E22Rik
0.882679406393212	Rad9a
0.882693751399447	Agps
0.882699561332046	Usp48
0.882702106211146	Kcne4
0.88270860995186	Rif1
0.882772702511975	Mir99ahg
0.882832729624202	Miga2
0.882843834613765	Usp26
0.882900658094516	Bmp7
0.882904116737137	Pitpnm3
0.88291025058934	Glra2
0.883033372775943	Ddx39b
0.883047657162972	Pam
0.883117170315346	Krt71
0.883139119119947	Egln2
0.883202038704901	Gtpbp1
0.883300999990468	Sv2b
0.883452133479228	Scaper
0.883499119273661	Fam159b
0.883545272895763	Rap1gds1
0.883569196398177	Socs5
0.883571613991919	4930592A05Rik
0.883644079102556	Mettl13
0.883766959022389	Iqcg
0.883783702704079	Parpbp
0.883795182927043	Abat
0.883808569851559	Adh4
0.88392733872974	Gdf9
0.88398796669603	Clcnka
0.884054068657535	Tmem8b
0.884081439240955	Cyct
0.884104174747389	Nap1l5
0.884180903791737	Bhlhe23
0.884198519932112	Gm12169
0.884296048428647	Mcpt-ps1
0.884316046326702	Gm38403
0.884460156169748	Hnrnpa0
0.884582634033011	Oprl1
0.884629627384309	Epg5
0.884784748257846	Sept3
0.884824913413739	Pth2
0.884981129600146	Arhgef7
0.885052258165611	Dock7
0.885089063479252	Aida
0.885118812333819	Srrm1
0.88514260344397	Megf6
0.885223284865723	Fam19a3
0.885261405760524	Garem2
0.885295995781768	Fbp2
0.885314486484972	Mbtd1
0.885346681918678	Adam22
0.885508938495257	Tub
0.885510994374609	Prl3c1
0.885555523141898	Tacr2
0.885636048444987	Cdk16
0.885641283223963	9030619P08Rik
0.885776985999048	Ptcra
0.88597803267557	Rpl37
0.886015970517532	Cyp2d40
0.886034285721334	Mgst3
0.886066072896779	Iglon5
0.88606836293951	E130307A14Rik
0.886120810996047	Gipr
0.88613267503202	Bspry
0.886143549629808	Wfdc3
0.886334063127477	Zc3h12a
0.886366851201247	Fbxw9
0.886376382005269	Dazap1
0.886394564312345	Elavl3
0.886400833843849	Dvl2
0.886455737617381	Pirb
0.886464153136981	Tcf20
0.886480031433846	Vdac1
0.886534385979816	Abhd16b
0.886552274754403	Dclk2
0.886584591480605	Hypm
0.886633920978096	Fam131c
0.886672234869297	Rfx1
0.886704045048721	Sorbs1
0.886846872123458	Tex9
0.886868208702922	Gpx6
0.886872625703786	Pax6
0.886918226464114	Klhl21
0.886968231742966	Lmo7
0.887130104769791	Xcr1
0.887138986743981	Vps37d
0.887144162533822	Adgra3
0.887169524226944	Slc19a2
0.887222970390863	Bcor
0.887273289219992	Mex3a
0.887304141585652	Uncx
0.887338285823057	Nkx2-3
0.887510949819008	1700024F13Rik
0.887517312793543	Sema6d
0.887606057636347	Xpot
0.887779385623377	Adcy4
0.88780664065411	Rbm26
0.887808197134553	Pldi
0.887812891103984	Dusp9
0.887861794347773	Mapk8ip2
0.887896184571649	Dab2ip
0.888046952907083	Phxr1
0.888108392644651	Csn2
0.888117563638936	Mcpt2
0.888171879096644	Otos
0.888203611165954	2810474O19Rik
0.888235995495146	Dnaaf1
0.88827768772738	Zfp78
0.88832946213222	Iapp
0.888385235467836	Pum1
0.88841687085765	Snai2
0.888453624569562	Dynll1
0.888458263270466	Tmem35a
0.888611239644579	Slc52a2
0.888698806858815	Slc5a9
0.888747168796978	Tph1
0.888807712154423	3110039I08Rik
0.888849378472788	Nrcam
0.88885760353892	1810065E05Rik
0.88887580121328	Krtap5-1
0.888876504850523	Stk35
0.888966706144517	Clrn1
0.8889670068919	Cdca8
0.889030104003385	1700037C18Rik
0.889179127360642	Fxyd3
0.889222793363973	Slc45a1
0.889268335367456	Ptprcap
0.889397024935889	Tff1
0.889415804242035	Dip2c
0.889424324182651	Avpr1b
0.889441536848599	Ctnnb1
0.889516131238445	Pnmt
0.88953875590657	Ibsp
0.889718768519682	Chsy3
0.889739190354369	Grik1
0.889768219889601	Wbscr25
0.889822962001126	Tmem179
0.889830912833596	Onecut1
0.889850350439115	2610020C07Rik
0.889856479596119	Phb2
0.889860725419738	Nos1ap
0.889888465986514	Boc
0.889960182938392	Nat8f2
0.890028635697701	Ms4a3
0.890147661863515	Ppip5k1
0.89016166814639	Dapk1
0.89016483367064	Ehmt1
0.890377147767354	Gmip
0.890381490916374	1700063D05Rik
0.890404185542751	Dmtn
0.890451535579972	Gm9999
0.890551291943716	Nxf3
0.890562434946085	Il4
0.890589525625676	Ip6k3
0.890665149914263	Pitx1
0.890690335082132	Gpr161
0.890694278104549	Tssc1
0.890725583724231	Tmc4
0.890762854678238	Esrra
0.890816765622736	Impg1
0.890867005917384	Cntrl
0.891036160790356	Sgsh
0.891037583734841	Chrna1
0.891157258266616	Hcar2
0.891183602255439	Sfxn3
0.891288308444107	Ddx3x
0.891307006014158	Tmem65
0.891316254985046	Traf1
0.891449860508795	Mknk2
0.891467099879158	Trib1
0.891493356945442	Plxnc1
0.891505209857458	Lmnb2
0.89162655806878	C77080
0.891645947411534	Ccr4
0.891729959918727	Fut7
0.89173146922269	Gpr61
0.891777175822376	Ptar1
0.891957745324359	1700017N19Rik
0.891985982227016	Med1
0.892033554568451	H2-Ea-ps
0.892131831308685	Tfap4
0.892138443981227	Phka1
0.892267579158301	Slc25a12
0.892294899590165	Zfp454
0.892425060753602	Ppp1r27
0.892445755506463	Gykl1
0.892554073609025	Qrich2
0.892596888653691	Fgfr3
0.892628472113346	4933432K03Rik
0.892640442497702	Olfr16
0.892663846132164	Adgrb1
0.892787835504766	Hivep3
0.892810062089647	Chaf1b
0.892832418827162	Usp49
0.89287083522054	Mtmr14
0.892902251359114	Apcs
0.892925096944989	Ildr1
0.892955645407981	Fam98a
0.893026744236491	Gp2
0.89304948846989	4930584F24Rik
0.893121734005309	Il17a
0.893152496704714	Fam160b1
0.893177952162881	Ltbp4
0.893194549684729	Per2
0.893205726203174	Zp2
0.893458212796025	Igsf1
0.893499140615869	Rundc3b
0.893505067656483	Nnat
0.893727895910218	Dst
0.893743487008375	Btg1
0.893749842848778	Wnt16
0.893776419723953	Rai1
0.893821723760613	Rbpjl
0.893844253634511	4930567K12Rik
0.894167492660792	Dhrs2
0.894263284733468	Fank1
0.894281796936885	Hrc
0.894380798488958	Rprm
0.894402509982805	Gm11532
0.894448806818894	Axdnd1
0.894464032805391	Tepsin
0.894492786895509	Csnk1g3
0.894714216870375	Galnt13
0.894749086868439	Fam76a
0.894782837877515	1110038B12Rik
0.894791172314851	Unc13b
0.894805879307641	4632415L05Rik
0.894832081148415	Mgarp
0.894971275990381	Atp2c1
0.894976601351051	Stmn2
0.894988959012015	Frat2
0.895037647345918	Gucy2c
0.895132104494422	Ctnnd2
0.895151347095257	Mocs3
0.895179377867099	Defb7
0.895201784246394	Pla2g10
0.895205286175499	Ankrd10
0.895217473221212	4931429P17Rik
0.895356935759667	Xkrx
0.895373520608279	4930533N22Rik
0.895395549429028	Plxdc1
0.895507995828338	Itgav
0.895532441234276	Stap2
0.895580744413928	Spats1
0.895683216553524	Mettl21e
0.895690115988949	Mtx3
0.895871049771637	Ankrd12
0.895872563917729	Nrp
0.895941617544759	D3Ertd254e
0.895944867777341	Mt4
0.895983762786119	Kif13a
0.895986531989961	Taf1
0.896010818433085	Gabra2
0.896156070052844	Gm2694
0.896190485122575	4930407I10Rik
0.896217580605019	Gfi1b
0.896274060312023	Col7a1
0.896331620566603	Megf9
0.896334401671172	Egr1
0.896384267089866	Gpr162
0.896418930946972	Ywhab
0.896449336688138	Naprt
0.896524839183932	Hrct1
0.896528740561624	Defb3
0.896566202052339	Csnk1d
0.896571943508848	Prr27
0.896596771462326	Fbxw18
0.896598480185948	Kif3c
0.896610007997307	Izumo1
0.896639352489514	Efnb1
0.896825782101107	Dcp1b
0.896839850409078	Slc25a25
0.896901685537772	Bach1
0.896901900749745	Ank3
0.896902268614487	Il17rd
0.897018933675308	Greb1l
0.897037895531935	Mturn
0.897192635225082	Prr11
0.897317508789585	Ubr5
0.897478918679899	Casp9
0.897589314548382	Inhbe
0.897636353996658	Cfc1
0.897741267826443	Arxes1
0.897769535183175	Slc45a2
0.897806484817157	Fam78b
0.897807200255175	Ptov1
0.897818683167592	Anxa9
0.897855543332041	Rsrp1
0.897882715466684	Vsnl1
0.897887452567118	Cnbp
0.897903336424772	Zfp704
0.897922544731593	Raf1
0.897986228074023	Ifng
0.898022507229429	Naip5
0.898091970489706	Ccr9
0.898110410895762	Plekha7
0.89816379545047	Adcy3
0.898293042018838	Pdha1
0.898341086291402	Spint4
0.89841123519222	Scpep1
0.898456145644337	Paupar
0.898477705862949	Samt3
0.898494644320064	Iqcf3
0.898504251250395	Cldn4
0.898513041585195	Eef1e1
0.898534831815635	Abcg8
0.898561550697413	Taf15
0.898617258574306	Clec3b
0.898629505087314	Wdr91
0.898657834975507	Mroh1
0.898741379878853	Gtpbp6
0.898754791341459	Slc14a1
0.898796323176019	Gpatch2
0.898946704783534	1700123K08Rik
0.898949695789009	Rec8
0.898985326724723	Nxph3
0.899008431804798	Spg7
0.899012046205376	Urb1
0.899025859757486	Iqsec2
0.899085406713069	Mir124a-1hg
0.899094642253179	Gdap1
0.899294176590287	Abcg1
0.899312108941196	Unc5cl
0.899323773954882	Sap130
0.899331930266886	Reep1
0.899381956890006	Ccr6
0.899383295803316	Acan
0.899443788213676	Dffa
0.899562028280767	Cpd
0.899719200738832	Cybrd1
0.899813755821665	Rfx4
0.899900761235701	Pitpnc1
0.899916627768937	Grip1os1
0.899928012879456	Thrb
0.899960262148186	Il5ra
0.899963837089616	Mtl5
0.900134482387582	Ackr2
0.900157660980049	Snrk
0.900173868072609	Dcdc2c
0.900236429305328	Pbld2
0.900351405501627	Zfp9
0.900381589336872	Lmx1b
0.90038955555823	Acap3
0.900418765688593	Klhl8
0.900420511176319	S1pr3
0.900440443523371	Il18
0.900466824195651	1700001K19Rik
0.900549433683469	Foxk2
0.900634205229449	Adh6a
0.900655418579796	Gabrg3
0.900665541704787	Pdilt
0.900735087000242	Figla
0.900857897879252	Lpl
0.900948922250208	Nat8l
0.901005588583527	Mybpc2
0.901055197122925	Exd2
0.901083541225074	Acsl6
0.901143532352186	Aldh1a3
0.901212287235443	Mzf1
0.901222203447456	Nyap1
0.90127508447314	2410004I01Rik
0.901347333756657	Nfib
0.901369190160626	Tmc8
0.901435721260229	Csrnp3
0.901516561807352	Pabpn1l
0.901625237007901	Asap3
0.901661538140189	Appbp2
0.901683365090288	Adam6b
0.901698729352668	Zfp518b
0.901700205633585	Ppp1r13l
0.901826838292922	Spata24
0.901867753254439	Ppp2r5e
0.901902229261907	Adam24
0.901959745173885	Actc1
0.902015282823566	Prok2
0.902056615155061	Defb21
0.902219480165849	Acoxl
0.902234900163762	Crybb1
0.902272435811344	Ftx
0.902274163856697	Malt1
0.902312230296237	Tha1
0.902352004107409	A330076H08Rik
0.902444405066492	Cox8c
0.902452966774046	Nab2
0.902467057599175	Cadm3
0.902494232740356	B3gntl1
0.9027079648784	Efna3
0.902764954113127	BC005561
0.902790674350103	Mfap2
0.902813626761506	Sdr16c5
0.902819960127663	Pcdh12
0.902894010700334	Ptprf
0.902934390030591	Fam149b
0.903043585878295	Ccl4
0.903055713368265	Apela
0.90307685206896	Cbx2
0.903086020506824	Nek1
0.903231042620701	Papd7
0.903272911995432	Dennd3
0.903358955366952	Nr2e1
0.903392952727632	Lrig2
0.903445051478757	4930571K23Rik
0.903452313057648	Gm12992
0.903613498818351	Rbm12b2
0.903693719984372	Prl7a2
0.90377392413898	Ptf1a
0.903801184332893	Crip3
0.903856096890518	Clca2
0.903876340401638	1600015I10Rik
0.903886190203976	Spi1
0.903922576105932	Hs3st3a1
0.903937896388134	AU023762
0.903977931403668	Crisp2
0.904145183858877	Fndc4
0.904179701377054	Slc6a7
0.90425099491724	Rbm46os
0.904308629083592	Phlpp2
0.904375583134107	Arid3a
0.904525878256281	Defb5
0.904527996283862	Ccdc116
0.904535666310771	9430041J12Rik
0.904542104359215	9630028H03Rik
0.904671228947912	1700123L14Rik
0.904751557762245	Pcdh1
0.904826114570163	Tsfm
0.904831033960198	Cabp2
0.904910032231302	Ihh
0.904957520126045	Sphk2
0.90499803750794	Lrrc8d
0.905027422147082	Tmem150cos
0.905116897130684	Cxcr2
0.905153938641021	Vwa5b2
0.905267656702959	Coro1a
0.905303238439695	Kcp
0.905303549590547	Garnl3
0.905470322107652	Rb1
0.905480817046829	Tspy-ps
0.905522189465065	Pdgfa
0.905529654970022	Snap29
0.905691182622753	Slc25a4
0.90571420842491	Tctex1d4
0.905735540754185	2810408A11Rik
0.905924056643188	Uts2
0.905933422496632	4933429K18Rik
0.905988358822433	Sbno2
0.906010360206016	Sh3rf3
0.906156575246917	Ddx46
0.906250658941332	Gpr3
0.906258303271452	Hgfac
0.906283639303348	Plekha5
0.906343467039155	Fam227b
0.906398860877014	Lrfn5
0.906403478474642	Pard6g
0.906510418733235	Rhbg
0.906525074960581	Setd6
0.906585411376467	Hoxc5
0.90661294549084	Flnc
0.906629886215104	A930017M01Rik
0.90665231603335	Vash2
0.906654423243962	Myh4
0.906703819495859	Trmu
0.906774263060492	Ppp1r12b
0.906917248955994	Gkn2
0.906926130860327	Ppm1l
0.906938605887165	Ermap
0.907191734545299	Serpina1b
0.907261699828441	Itgb1bp2
0.907341591062467	Plk2
0.907397816655848	Ifna4
0.907538709384993	Mybph
0.907639070851873	Fsd1
0.907713129307698	Cps1
0.907765146415396	Cdk6
0.90784861228367	Far2
0.90793885060419	Igll1
0.908050032072154	Als2cl
0.908128842893447	Hba-x
0.908159095667293	Ankrd27
0.908245704959313	Ina
0.908284827419145	Ncbp3
0.908373344469373	Plpp4
0.90838504384535	Zfp330
0.908505921212405	Ddx55
0.908534961216181	Tmbim7
0.909034741088059	Ralgps2
0.909174370350534	Grk1
0.9091839685508	Tro
0.909200868889893	Eid1
0.909248427332918	Irs1
0.909275283126528	Lrrc71
0.909361121463006	Ywhae
0.909429987172564	Dvl1
0.909483986261002	Grin2d
0.909565842265553	Mypn
0.909592469519477	Rassf1
0.909598877748092	Tmem213
0.909610305920493	Slc26a1
0.909613210589758	Evl
0.909631559540385	Tyk2
0.909692379186776	Robo3
0.909697265578044	Ncl
0.909713267594925	Hes5
0.909788158658901	4933404O12Rik
0.909816206457004	Rhbdf1
0.909858043591384	Lyplal1
0.909858985296078	Csmd3
0.909952295762952	Rbmxl2
0.910025286149281	Kdm2b
0.910052325797969	Il31ra
0.91005454466706	Ewsr1
0.910091960937367	Trim37
0.910097780807825	Hkdc1
0.91010531155584	Frmd3
0.91019822191673	Nphs2
0.910206878695608	Tcp11
0.910208088408418	Kif2c
0.910273595984522	Gramd4
0.910356129588617	Cabin1
0.91041816114275	Tnfsf9
0.910418351706563	Mesp2
0.910485512463325	Znrf2
0.91048702073999	Trim80
0.910694876891985	Mfsd10
0.910742937431705	Clstn2
0.910930184734751	Cpa4
0.910949481588516	Fam229a
0.91097404999173	1500017E21Rik
0.911083623261151	Rps6ka6
0.911132535877043	Cacng8
0.911154248578746	Zfp408
0.911178647354637	Myt1l
0.911218857465242	Sohlh2
0.911284763800599	Ubp1
0.911374948110156	Aox4
0.911407892343382	Sigirr
0.911412317599688	Oaz2
0.911464550190633	Ubqln3
0.91146911553849	Tmprss5
0.911479065268586	Tnfaip3
0.911555290288893	4933432I03Rik
0.911630499091814	Hnrnpa1
0.911652703195022	Dot1l
0.911665802207409	Pgm2l1
0.911780023838274	Rtn2
0.911981465873094	Ap5b1
0.912011941248436	Mfsd2a
0.912015075758712	Pdzd4
0.912021849467507	Fam199x
0.912023423906249	3010001F23Rik
0.912121682644051	Foxl1
0.912133639865749	Tmem42
0.912143292740419	Tenm1
0.912166024615012	Gabra5
0.9121730578726	Nepn
0.91225110296762	Arrdc1
0.912277932299786	Lipm
0.912291875085395	Glyr1
0.91229308239975	Gsg1l
0.912302031944797	Ppp1cc
0.912372281742584	Scn3a
0.912396187207317	Duoxa1
0.912463553687093	Acer2
0.9125470743526	Plbd2
0.912597154115961	Eldr
0.912666463448699	Tbrg3
0.912678612771312	Eda
0.912733664847734	Necab3
0.912793968698844	Pcdh11x
0.912846413448801	St8sia2
0.912862505447604	Ankrd34b
0.912895536018401	4933427D14Rik
0.913041553081957	D930016D06Rik
0.91304245124601	Tmem206
0.913068124028978	Pfn2
0.913173642799728	Mcm9
0.913277866920543	Scfd2
0.913433979379933	Ppp2r1a
0.913443536619519	Hnrnpl
0.913550280097077	Becn2
0.913592483336893	Prss55
0.913608346027733	Tada2a
0.913611246976834	Hddc2
0.913694519102318	Gpr12
0.913726796526311	Htr5a
0.913775806230468	H2-Eb2
0.913793989074443	Acsm2
0.91379589442231	5830427D03Rik
0.91380895436633	2810021J22Rik
0.913858565012113	4933404G15Rik
0.913970480500548	4930524B15Rik
0.91406728640969	Erc1
0.914083298064996	Cpne5
0.9141246983973	Klhl14
0.914134205250208	Ttll3
0.914143665427894	Rnf19b
0.914166976299979	Dnajc13
0.914184940260618	Cnrip1
0.914326270895565	Dok2
0.914348298541827	Fgf11
0.914385173623787	Ccdc177
0.914412396844628	Rhobtb1
0.914461955408295	Plch1
0.914522504530976	Pgam5
0.914554657144274	Ino80d
0.914581182271254	Krtap26-1
0.914609725800782	Ttc9b
0.914619601667726	Cnksr2
0.914677887702129	Serpini1
0.914780001515	Cela2a
0.914827079543109	Kcnma1
0.91484253880011	Vip
0.914938865776201	Il1f10
0.914985395329606	Tspan13
0.915025977887512	Atcay
0.915143239391002	Kcnj5
0.915166973534519	Usp11
0.915277457982618	1700034H15Rik
0.915306390227477	Slc7a10
0.915455429543983	Igsf23
0.915472643123626	Dynlt1a
0.915500355103177	Alpi
0.915509292286959	Adcy1
0.915592958863275	Rps15a-ps6
0.915608736275558	Rcc1l
0.91566703892904	Hoxa7
0.915786344096787	Gm5547
0.916016758429691	Ipmk
0.916045413017904	Ikzf3
0.916066704069052	Inpp4a
0.916098107115418	Ptprg
